id,original,surface,pronunciation,type,field1,field2,field3,field4,era,birth_year,nobel,gender,country,status,description,image,image_page
791,ゼノブ・グラム,ゼノブ・グラム,ゼノブ・グラム,full,物理,NA,NA,NA,近代,1826,no,男性,ベルギー,物故,ゼノブ・テオフィル・グラム（Zénobe Théophile Gramme、 1826年4月4日 - 1901年1月20日）は、ベルギーの電気技術者・発明家であ,http://commons.wikimedia.org/wiki/Special:FilePath/Z%C3%A9nobe%20Gramme%201893.jpg,https://commons.wikimedia.org/wiki/File:Z%C3%A9nobe_Gramme_1893.jpg
792,ソフィア・オクネフスカ＝モラチェフスカ,モラチェフスカ,モラチェフスカ,family,物理,NA,NA,NA,近代,1865,no,女性,オーストリア帝国/ツィスライタニエン/ポーランド第二共和国/西ウクライナ人民共和国,物故,ソフィア・オクネフスカ＝モラチェフスカは、1865年5月12日に現在のウクライナ領域内であるオーストリア＝ハンガリー帝国ガリツィア・ロドメリア王領タルノポリ地区,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9E%D0%BA%D1%83%D0%BD%D0%B5%D0%B2%D1%81%D1%8C%D0%BA%D0%B0%20%D0%A1%D0%BE%D1%84%D1%96%D1%8F.jpg,https://commons.wikimedia.org/wiki/File:%D0%9E%D0%BA%D1%83%D0%BD%D0%B5%D0%B2%D1%81%D1%8C%D0%BA%D0%B0_%D0%A1%D0%BE%D1%84%D1%96%D1%8F.jpg
792,ソフィア・オクネフスカ＝モラチェフスカ,ソフィア・オクネフスカ＝モラチェフスカ,ソフィア・オクネフスカ・モラチェフスカ,full,物理,NA,NA,NA,近代,1865,no,女性,オーストリア帝国/ツィスライタニエン/ポーランド第二共和国/西ウクライナ人民共和国,物故,ソフィア・オクネフスカ＝モラチェフスカは、1865年5月12日に現在のウクライナ領域内であるオーストリア＝ハンガリー帝国ガリツィア・ロドメリア王領タルノポリ地区,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9E%D0%BA%D1%83%D0%BD%D0%B5%D0%B2%D1%81%D1%8C%D0%BA%D0%B0%20%D0%A1%D0%BE%D1%84%D1%96%D1%8F.jpg,https://commons.wikimedia.org/wiki/File:%D0%9E%D0%BA%D1%83%D0%BD%D0%B5%D0%B2%D1%81%D1%8C%D0%BA%D0%B0_%D0%A1%D0%BE%D1%84%D1%96%D1%8F.jpg
793,ソフィア・コワレフスカヤ,コワレフスカヤ,コワレフスカヤ,family,物理,数学,NA,NA,近代,1850,no,女性,スウェーデン/ロシア帝国,物故,ソフィア・ヴァシーリエヴナ・コワレフスカヤ（ロシア語: Со́фья Васи́льевна Ковале́вская、ローマ字表記 Sofia Vasilye,http://commons.wikimedia.org/wiki/Special:FilePath/Sofja%20Wassiljewna%20Kowalewskaja%201.jpg,https://commons.wikimedia.org/wiki/File:Sofja_Wassiljewna_Kowalewskaja_1.jpg
793,ソフィア・コワレフスカヤ,ソフィア・コワレフスカヤ,ソフィア・コワレフスカヤ,full,物理,数学,NA,NA,近代,1850,no,女性,スウェーデン/ロシア帝国,物故,ソフィア・ヴァシーリエヴナ・コワレフスカヤ（ロシア語: Со́фья Васи́льевна Ковале́вская、ローマ字表記 Sofia Vasilye,http://commons.wikimedia.org/wiki/Special:FilePath/Sofja%20Wassiljewna%20Kowalewskaja%201.jpg,https://commons.wikimedia.org/wiki/File:Sofja_Wassiljewna_Kowalewskaja_1.jpg
794,ソフィ・ジェルマン,ジェルマン,ジェルマン,family,物理,数学,NA,NA,近代,1776,no,女性,フランス,物故,マリー＝ソフィ・ジェルマン（Marie-Sophie Germain、1776年4月1日 – 1831年6月27日）は、フランスの女性数学者、物理学者、哲学者。,http://commons.wikimedia.org/wiki/Special:FilePath/Germain%20-%20%C5%92uvres%20philosophiques%2C%201896%20%28Illustration%20page%204%29.jpg,https://commons.wikimedia.org/wiki/File:Germain_-_%C5%92uvres_philosophiques%2C_1896_%28Illustration_page_4%29.jpg
794,ソフィ・ジェルマン,ソフィ・ジェルマン,ソフィ・ジェルマン,full,物理,数学,NA,NA,近代,1776,no,女性,フランス,物故,マリー＝ソフィ・ジェルマン（Marie-Sophie Germain、1776年4月1日 – 1831年6月27日）は、フランスの女性数学者、物理学者、哲学者。,http://commons.wikimedia.org/wiki/Special:FilePath/Germain%20-%20%C5%92uvres%20philosophiques%2C%201896%20%28Illustration%20page%204%29.jpg,https://commons.wikimedia.org/wiki/File:Germain_-_%C5%92uvres_philosophiques%2C_1896_%28Illustration_page_4%29.jpg
795,ダグラス・ハートリー,ハートリー,ハートリー,family,物理,化学,数学,計算機科学,近代,1897,no,男性,イギリス,物故,ダグラス・レイナー・ハートリー（Douglas Rayner Hartree、PhD、 FRS、1897年3月27日 - 1958年2月12日）は、イギリスの数,http://commons.wikimedia.org/wiki/Special:FilePath/Douglas%20hartree.jpg,https://commons.wikimedia.org/wiki/File:Douglas_hartree.jpg
795,ダグラス・ハートリー,ダグラス・ハートリー,ダグラス・ハートリー,full,物理,化学,数学,計算機科学,近代,1897,no,男性,イギリス,物故,ダグラス・レイナー・ハートリー（Douglas Rayner Hartree、PhD、 FRS、1897年3月27日 - 1958年2月12日）は、イギリスの数,http://commons.wikimedia.org/wiki/Special:FilePath/Douglas%20hartree.jpg,https://commons.wikimedia.org/wiki/File:Douglas_hartree.jpg
796,ダグラス・ホフスタッター,ホフスタッター,ホフスタッター,family,物理,計算機科学,NA,NA,現代,1945,no,男性,アメリカ合衆国,存命,ダグラス・リチャード・ホフスタッター（Douglas Richard Hofstadter、1945年2月15日 - ）は、アメリカ合衆国の認知科学、物理学、比,http://commons.wikimedia.org/wiki/Special:FilePath/Hofstadter2002.jpg,https://commons.wikimedia.org/wiki/File:Hofstadter2002.jpg
796,ダグラス・ホフスタッター,ダグラス・ホフスタッター,ダグラス・ホフスタッター,full,物理,計算機科学,NA,NA,現代,1945,no,男性,アメリカ合衆国,存命,ダグラス・リチャード・ホフスタッター（Douglas Richard Hofstadter、1945年2月15日 - ）は、アメリカ合衆国の認知科学、物理学、比,http://commons.wikimedia.org/wiki/Special:FilePath/Hofstadter2002.jpg,https://commons.wikimedia.org/wiki/File:Hofstadter2002.jpg
797,ダドリー・ハーシュバック,ハーシュバック,ハーシュバック,family,物理,化学,数学,NA,現代,1932,yes,男性,アメリカ合衆国,存命,ダドリー・ロバート・ハーシュバック（Dudley Robert Herschbach、1932年6月18日 - ）は、アメリカの化学者。,http://commons.wikimedia.org/wiki/Special:FilePath/Dudley%20Herschbach%20HD2011%20AIC%20Gold%20Medal%202.jpg,https://commons.wikimedia.org/wiki/File:Dudley_Herschbach_HD2011_AIC_Gold_Medal_2.jpg
797,ダドリー・ハーシュバック,ダドリー・ハーシュバック,ダドリー・ハーシュバック,full,物理,化学,数学,NA,現代,1932,yes,男性,アメリカ合衆国,存命,ダドリー・ロバート・ハーシュバック（Dudley Robert Herschbach、1932年6月18日 - ）は、アメリカの化学者。,http://commons.wikimedia.org/wiki/Special:FilePath/Dudley%20Herschbach%20HD2011%20AIC%20Gold%20Medal%202.jpg,https://commons.wikimedia.org/wiki/File:Dudley_Herschbach_HD2011_AIC_Gold_Medal_2.jpg
798,ダニエル・シェヒトマン,シェヒトマン,シェヒトマン,family,物理,化学,NA,NA,現代,1941,yes,男性,アメリカ合衆国/イスラエル,存命,ダニエル・シェヒトマン（Daniel Shechtman、 ヘブライ語: דן שכטמן、1941年1月24日 - ）は、イスラエルの化学者、物理学者。,http://commons.wikimedia.org/wiki/Special:FilePath/Nobel%20Prize%202011-Nobel%20interviews%20KVA-DSC%208049.jpg,https://commons.wikimedia.org/wiki/File:Nobel_Prize_2011-Nobel_interviews_KVA-DSC_8049.jpg
798,ダニエル・シェヒトマン,ダニエル・シェヒトマン,ダニエル・シェヒトマン,full,物理,化学,NA,NA,現代,1941,yes,男性,アメリカ合衆国/イスラエル,存命,ダニエル・シェヒトマン（Daniel Shechtman、 ヘブライ語: דן שכטמן、1941年1月24日 - ）は、イスラエルの化学者、物理学者。,http://commons.wikimedia.org/wiki/Special:FilePath/Nobel%20Prize%202011-Nobel%20interviews%20KVA-DSC%208049.jpg,https://commons.wikimedia.org/wiki/File:Nobel_Prize_2011-Nobel_interviews_KVA-DSC_8049.jpg
799,ダニエル・スワロフスキー,スワロフスキー,スワロフスキー,family,物理,NA,NA,NA,近代,1862,no,男性,オーストリア/オーストリア帝国,物故,ダニエル・スワロフスキー（Daniel Swarovski、 1862年10月24日 - 1956年1月23日）は、チェコ生まれのガラス製造業者、スワロフスキー,http://commons.wikimedia.org/wiki/Special:FilePath/Daniel%20Swarovski%20portrait.jpg,https://commons.wikimedia.org/wiki/File:Daniel_Swarovski_portrait.jpg
799,ダニエル・スワロフスキー,ダニエル・スワロフスキー,ダニエル・スワロフスキー,full,物理,NA,NA,NA,近代,1862,no,男性,オーストリア/オーストリア帝国,物故,ダニエル・スワロフスキー（Daniel Swarovski、 1862年10月24日 - 1956年1月23日）は、チェコ生まれのガラス製造業者、スワロフスキー,http://commons.wikimedia.org/wiki/Special:FilePath/Daniel%20Swarovski%20portrait.jpg,https://commons.wikimedia.org/wiki/File:Daniel_Swarovski_portrait.jpg
800,ダニエル・ラザフォード,ラザフォード,ラザフォード,family,物理,化学,NA,NA,近代,1749,no,男性,グレートブリテン及びアイルランド連合王国,物故,ダニエル・ラザフォード（英: Daniel Rutherford、 1749年11月3日 - 1819年11月15日）は、スコットランドの化学者・植物学者。,http://commons.wikimedia.org/wiki/Special:FilePath/Rutherford%20Daniel.jpg,https://commons.wikimedia.org/wiki/File:Rutherford_Daniel.jpg
800,ダニエル・ラザフォード,ダニエル・ラザフォード,ダニエル・ラザフォード,full,物理,化学,NA,NA,近代,1749,no,男性,グレートブリテン及びアイルランド連合王国,物故,ダニエル・ラザフォード（英: Daniel Rutherford、 1749年11月3日 - 1819年11月15日）は、スコットランドの化学者・植物学者。,http://commons.wikimedia.org/wiki/Special:FilePath/Rutherford%20Daniel.jpg,https://commons.wikimedia.org/wiki/File:Rutherford_Daniel.jpg
801,ダフィット・ヒルベルト,ヒルベルト,ヒルベルト,family,物理,数学,NA,NA,近代,1862,no,男性,ドイツ帝国/ナチス・ドイツ/プロイセン王国/ヴァイマル共和政,物故,ダーヴィット・ヒルベルト（David Hilbert、 ドイツ語: [ˈdaːvɪt/ˈdaːfɪt ˈhɪlbɐt]、 1862年1月23日 - 1943年2,http://commons.wikimedia.org/wiki/Special:FilePath/Hilbert.jpg,https://commons.wikimedia.org/wiki/File:Hilbert.jpg
801,ダフィット・ヒルベルト,ダフィット・ヒルベルト,ダフィット・ヒルベルト,full,物理,数学,NA,NA,近代,1862,no,男性,ドイツ帝国/ナチス・ドイツ/プロイセン王国/ヴァイマル共和政,物故,ダーヴィット・ヒルベルト（David Hilbert、 ドイツ語: [ˈdaːvɪt/ˈdaːfɪt ˈhɪlbɐt]、 1862年1月23日 - 1943年2,http://commons.wikimedia.org/wiki/Special:FilePath/Hilbert.jpg,https://commons.wikimedia.org/wiki/File:Hilbert.jpg
802,ダヴィッド・ルエール,ルエール,ルエール,family,物理,数学,NA,NA,現代,1935,no,男性,フランス/ベルギー,存命,ダヴィッド・ピエール・リュエール（David Pierre Ruelle、1935年8月20日 - ）は、ベルギー系フランス人の数理物理学者。,http://commons.wikimedia.org/wiki/Special:FilePath/Ruelle%2C%20David%20%281935%29.jpeg,https://commons.wikimedia.org/wiki/File:Ruelle%2C_David_%281935%29.jpeg
802,ダヴィッド・ルエール,ダヴィッド・ルエール,ダヴィッド・ルエール,full,物理,数学,NA,NA,現代,1935,no,男性,フランス/ベルギー,存命,ダヴィッド・ピエール・リュエール（David Pierre Ruelle、1935年8月20日 - ）は、ベルギー系フランス人の数理物理学者。,http://commons.wikimedia.org/wiki/Special:FilePath/Ruelle%2C%20David%20%281935%29.jpeg,https://commons.wikimedia.org/wiki/File:Ruelle%2C_David_%281935%29.jpeg
803,ダヴィト・バクラゼ,バクラゼ,バクラゼ,family,物理,NA,NA,NA,現代,1972,no,男性,ジョージア,存命,ダヴィト・シュクリス・ゼ・バクラゼ（ジョージア語: დავით შუქრის ძე ბაქრაძე、ジョージア語ラテン翻字: Davit Shukris dze,http://commons.wikimedia.org/wiki/Special:FilePath/David%20Bakradze.jpg,https://commons.wikimedia.org/wiki/File:David_Bakradze.jpg
803,ダヴィト・バクラゼ,ダヴィト・バクラゼ,ダヴィト・バクラゼ,full,物理,NA,NA,NA,現代,1972,no,男性,ジョージア,存命,ダヴィト・シュクリス・ゼ・バクラゼ（ジョージア語: დავით შუქრის ძე ბაქრაძე、ジョージア語ラテン翻字: Davit Shukris dze,http://commons.wikimedia.org/wiki/Special:FilePath/David%20Bakradze.jpg,https://commons.wikimedia.org/wiki/File:David_Bakradze.jpg
804,チェスター・カールソン,カールソン,カールソン,family,物理,NA,NA,NA,現代,1906,no,男性,アメリカ合衆国,物故,チェスター・フロイド・カールソン（Chester Floyd Carlson、1906年2月8日 - 1968年9月19日）は、アメリカ合衆国の物理学者、発明家,,
804,チェスター・カールソン,チェスター・カールソン,チェスター・カールソン,full,物理,NA,NA,NA,現代,1906,no,男性,アメリカ合衆国,物故,チェスター・フロイド・カールソン（Chester Floyd Carlson、1906年2月8日 - 1968年9月19日）は、アメリカ合衆国の物理学者、発明家,,
805,チャリング・クープマンス,クープマンス,クープマンス,family,物理,数学,NA,NA,現代,1910,no,男性,アメリカ合衆国/オランダ王国,物故,チャリング・チャールズ・クープマンス（Tjalling Charles Koopmans、クープマンズとも、1910年8月28日 - 1985年2月26日）は、,http://commons.wikimedia.org/wiki/Special:FilePath/TjallingKoopmans1967.jpg,https://commons.wikimedia.org/wiki/File:TjallingKoopmans1967.jpg
805,チャリング・クープマンス,チャリング・クープマンス,チャリング・クープマンス,full,物理,数学,NA,NA,現代,1910,no,男性,アメリカ合衆国/オランダ王国,物故,チャリング・チャールズ・クープマンス（Tjalling Charles Koopmans、クープマンズとも、1910年8月28日 - 1985年2月26日）は、,http://commons.wikimedia.org/wiki/Special:FilePath/TjallingKoopmans1967.jpg,https://commons.wikimedia.org/wiki/File:TjallingKoopmans1967.jpg
806,チャールズ・カオ,カオ,カオ,family,物理,NA,NA,NA,現代,1933,yes,男性,アメリカ合衆国/イギリス,物故,サー・チャールズ・クエン・カオ（Sir Charles Kuen Kao、繁体字：高錕、簡体字：高锟、1933年11月4日 - 2018年9月23日）は、イギリ,http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20K.%20Kao%20cropped%202.jpg,https://commons.wikimedia.org/wiki/File:Charles_K._Kao_cropped_2.jpg
806,チャールズ・カオ,チャールズ・カオ,チャールズ・カオ,full,物理,NA,NA,NA,現代,1933,yes,男性,アメリカ合衆国/イギリス,物故,サー・チャールズ・クエン・カオ（Sir Charles Kuen Kao、繁体字：高錕、簡体字：高锟、1933年11月4日 - 2018年9月23日）は、イギリ,http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20K.%20Kao%20cropped%202.jpg,https://commons.wikimedia.org/wiki/File:Charles_K._Kao_cropped_2.jpg
807,チャールズ・ゴールトン・ダーウィン,ダーウィン,ダーウィン,family,物理,NA,NA,NA,近代,1887,no,男性,イギリス,物故,チャールズ・ゴールトン・ダーウィン（Charles Galton Darwin）（1887年12月19日 - 1962年12月31日）はイギリスの物理学者。,http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20G.%20Darwin%2C%20Bain%20News%20Service%20photo%20portrait.jpg,https://commons.wikimedia.org/wiki/File:Charles_G._Darwin%2C_Bain_News_Service_photo_portrait.jpg
807,チャールズ・ゴールトン・ダーウィン,チャールズ・ゴールトン・ダーウィン,チャールズ・ゴールトン・ダーウィン,full,物理,NA,NA,NA,近代,1887,no,男性,イギリス,物故,チャールズ・ゴールトン・ダーウィン（Charles Galton Darwin）（1887年12月19日 - 1962年12月31日）はイギリスの物理学者。,http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20G.%20Darwin%2C%20Bain%20News%20Service%20photo%20portrait.jpg,https://commons.wikimedia.org/wiki/File:Charles_G._Darwin%2C_Bain_News_Service_photo_portrait.jpg
